comment,toxicity_level,insult,profanity,threat,identity_hate
Magtago ka na. May connections ako.,2,0,0,1,0
Kaaway mo si Allah! mapupunta ka sa purgataryo sa mga tulad mong mapagkunwari.,2,0,0,1,0
Susunugin ko ang chapel niyo! May kilala akong pulis.,2,0,0,1,0
Parurusahan ka ng Santa dahil sa kahalayan mo! hindi ka maliligtas.,2,0,0,1,0
Papatayin ko lahat ng Tao tulad mo! May kutsilyo ako.,2,0,0,1,0
"I'ma smack ya upside da head wit a shovel I'm takin ya down, boi.",1,0,0,1,0
@Tomica I say; fucking bring it on; you've over stepped the 3RR which you was recently blocked from so if I get blocked; I sure as hell will take yo' ass down as well 81.148.240.181,1,0,0,1,0
Papatayin ko lahat ng INC tulad mo! May connections ako.,2,0,0,1,0
Papatayin kita ! May pamilya ako na gang.,2,0,0,1,0
Alam mo bang kinasusuklaman ng Manunubos ang Tao? Sasaksakin kita.,2,0,0,1,0
Pagsisisihan mo na Kristiyano ka! Titingnan ko profile mo sa mga tulad mo.,2,0,0,1,0
Sasaktan kita gago pag may sinabi ka pa! May connections ako.,2,0,0,1,0
Alam mo bang kinasusuklaman ng Kristo ang Protestant? Tatamaan kita.,2,0,0,1,0
Sasaktan kita pre pag ginawa mo ulit yan! Hindi mo alam kung sino ako.,2,0,0,1,0
Wag kang matutulog nang mahimbing. Hahanapin kita.,2,0,0,1,0
Pagsisisihan mo na Baptist ka! Mababayaran mo lahat sa mga tulad mo.,2,0,0,1,0
Pagsisisihan ng lahat ng Born Again ang araw na ito! wala kang kaluluwa.,2,0,0,1,0
Papatayin ko lahat ng Saksi ni Jehova tulad mo! May connections ako.,2,0,0,1,0
Susunugin ko ang templo niyo! May baril ako.,2,0,0,1,0
Papatayin ko lahat ng Mormons tulad mo! May pamilya ako na gang.,2,0,0,1,0
Alam mo bang kinasusuklaman ng Santo ang Katoliko? Tatamaan kita.,2,0,0,1,0
Papatayin kita bata! May kutsilyo ako.,2,0,0,1,0
Parurusahan ka ng Bathala dahil sa kasamaan mo! wala kang kaluluwa.,2,0,0,1,0
Magtago ka na. Kasapi ako ng syndicate.,2,0,0,1,0
Kaaway mo si Manunubos! hindi ka makakapasok sa langit sa mga tulad mong bulag.,2,0,0,1,0
Kaaway mo si Propeta! mapaparusahan ka panghabang-buhay sa mga tulad mong mapagkunwari.,2,0,0,1,0
Nasa impyerno ang lugar mo pare! Ipapadala kita doon walang kapatawaran.,2,0,0,1,0
Nasa impyerno ang lugar mo kuya! Ipapadala kita doon hindi ka makakapasok sa langit.,2,0,0,1,0
Kaaway mo si Manunubos! masusunog ka sa impyerno sa mga tulad mong nagpapanggap.,2,0,0,1,0
Kaaway mo si Panginoon! mapupunta ka sa purgataryo sa mga tulad mong nagpapanggap.,2,0,0,1,0
Ikaw at ang buong chapel niyo ang Hihiritan ko!,2,0,0,1,0
Pagsisisihan ng lahat ng Buddha ang araw na ito! mapupunta ka sa purgataryo.,2,0,0,1,0
I am going to shoot you in the head and laugh as your brains splatter onto the ground. I am going to shoot you in the head and laugh as your brains splatter onto the ground.,2,0,0,1,0
Parurusahan ka ng Ama dahil sa pagmumura mo! walang kapatawaran.,2,0,0,1,0
Pagsisisihan ng lahat ng Baptist ang araw na ito! hindi ka makakapasok sa langit.,2,0,0,1,0
Kaaway mo si Maykapal! mahaharap ka sa paghuhukom sa mga tulad mong maling paniniwala.,2,0,0,1,0
Parurusahan ka ng Bathala dahil sa kahalayan mo! walang kapatawaran.,2,0,0,1,0
Parurusahan ka ng Santo dahil sa kayabangan mo! hindi ka makakapasok sa langit.,2,0,0,1,0
Papatayin kita bata! Kasapi ako ng syndicate.,2,0,0,1,0
"Kapag nakita kita, Babanatan kita.",2,0,0,1,0
Pagsisisihan mo na Kristiyano ka! Magsisisi ka sa mga tulad mo.,2,0,0,1,0
Nasa impyerno ang lugar mo pare! Ipapadala kita doon masusunog ka sa impyerno.,2,0,0,1,0
Sasaktan kita inutil pag bumalik ka dito! Hindi ka makakaligtas.,2,0,0,1,0
Pagsisisihan ng lahat ng INC ang araw na ito! wala kang kaluluwa.,2,0,0,1,0
Parurusahan ka ng Ama dahil sa kalaswaan mo! mapapahamak ka.,2,0,0,1,0
Ikaw at ang buong basilica niyo ang Dudurugin ko!,2,0,0,1,0
Ikaw at ang buong monastery niyo ang Dudurugin ko!,2,0,0,1,0
Papatayin ko lahat ng Hindu tulad mo! Marami akong kakilala.,2,0,0,1,0
Magdasal ka na. Susuntukin kita.,2,0,0,1,0
Susunugin ko ang sambahan niyo! May kilala akong pulis.,2,0,0,1,0
Sasaktan kita ulol pag binanggit mo yan! Kasapi ako ng syndicate.,2,0,0,1,0
Papatayin kita lods! Hindi mo alam ang kaya kong gawin.,2,0,0,1,0
Ikaw at ang buong sambahan niyo ang Dudurugin ko!,2,0,0,1,0
Pagsisisihan ng lahat ng Muslim ang araw na ito! mahaharap ka sa paghuhukom.,2,0,0,1,0
Papatayin kita tol! May connections ako.,2,0,0,1,0
Kinasusuklaman ng Bathala ang mga tulad mong mangmang! hindi ka maliligtas.,2,0,0,1,0
Ikaw at ang buong basilica niyo ang Bubugbugin ko!,2,0,0,1,0
Papatayin ko lahat ng INC tulad mo! Marami akong kakilala.,2,0,0,1,0
Papatayin kita engot! May pamilya ako na gang.,2,0,0,1,0
and said he was going to kill me,1,0,0,1,0
Ikaw at ang buong templo niyo ang Susunugin ko!,2,0,0,1,0
Susunugin ko ang seminary niyo! May connections ako.,2,0,0,1,0
Alam mo bang kinasusuklaman ng Diyos ang Saksi ni Jehova? Tatamaan kita.,2,0,0,1,0
Kinasusuklaman ng Panginoon ang mga tulad mong mapaglinlang! mahaharap ka sa paghuhukom.,2,0,0,1,0
Sasaktan kita hoy pag binanggit mo yan! May kutsilyo ako.,2,0,0,1,0
Papatayin kita tol! May pamilya ako na gang.,2,0,0,1,0
Papatayin kita boss! May kutsilyo ako.,2,0,0,1,0
Susunugin ko ang prayer room niyo! Marami akong kakilala.,2,0,0,1,0
"A knife for you! A knife for you! One of this days, I am going to cut you into little piecesÃ¢â‚¬Â¦",2,0,0,1,0
EAT CRAP AND DIE!!!!!,1,0,0,1,0
Nasa impyerno ang lugar mo inutil! Ipapadala kita doon mapapahamak ka.,2,0,0,1,0
' Happppppy Birthdayyyy &#1041191;&#1041196;&#1043215; lol . Niggahs is really 21 in this bitch &#1043358;&#1041219; . http://t.co/YatU7pbsHX,2,0,0,0,1
@LittleNamms @karon_avila She doin homework you jiggaboo. Let her be,2,0,0,0,1
@LeonCountryBwoy your a big yute to be having slits in your brows my darg lol drop it out,2,0,0,0,1
S/O to this hoe tonight ol hating ass http://t.co/HIt4475tyZ,2,0,0,0,1
RT @derekt529: See RT @Adolfhibsta: Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex,2,0,0,0,1
Eyebrows up and down like Wall Street homes... RT @Apex_Alpha95: RT @Nubie_C: Y'all bitches wilding with pencil &#128533; http://t.co/WxwRBeE0Ok,2,0,0,0,1
"@jdickerson @ScottPelley @bobschieffer all racist nTx trash w @NorahODonnell all hate to see this particular man in WH n not the ""Butler""",2,0,0,0,1
Hoes respect niggas who get strait to the point I won't lead a bitch on if all I won't is crash den it will be adressed clearly#turn up,2,0,0,0,1
RT @UFGatorFamily: Incase any hillbillies try to roast... &#128010;&#128010; http://t.co/LJ168KTccp,2,0,0,0,1
RT @reshell_: Keshun be like it aint nothing to cut that bitch nawl it aint &#128557;&#128514;&#128514;,2,0,0,0,1
"@MrMooncricket @FuckTheMallcops @JimTalbot1963 @theharris338 nigga I seen yo ass at da welfare center, punk bitch, ain't worth my time",2,0,0,0,1
@Tylar____ @xxJaiLynn Tylar shut up bitch . I usta make you these,2,0,0,0,1
RT @Woody_AFC: @MANIAC3X @_WhitePonyJr_ lmaoooo what a bunch of fags,2,0,0,0,1
Would've liked some more backup but I can handle myself against a gang of retards.,2,0,0,0,1
"Why do people bring their children to the salon, this Mexican bitch needs her animals on a leash for real.",2,0,0,0,1
chubby hoes .....,2,0,0,0,1
RT @lamLilDurk: Black girls hoes cause they fuck niggas for money revenge and dumb shit like that,2,0,0,0,1
These people at jury selection are retarded,2,0,0,0,1
dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,2,0,0,0,1
@Mimistheone You really seem to love Sandusky. Weirdo. Ur a creepy ass cracker!,2,0,0,0,1
@AndrewJBurns1 @Tommy_Russell_ homo ass crackers,2,0,0,0,1
@AGreasyMonkey @Huntermoore faggot,2,0,0,0,1
"@realDonaldTrump he looks like reg. Memphis,tn. trash! we got them everywhere.",2,0,0,0,1
You&#8217;re a little bitch RT @FuckingCashBro: RT @Thotcho: my team got blown out in the Super Bowl,2,0,0,0,1
@Fit4LifeMike @chanelisabeth hoe don't make me put up screenshots of your texts to me hoe,2,0,0,0,1
I'll still let the plastic bitch do her dollar @DigHerLow.,2,0,0,0,1
Fuck MLK &#8220;@AntSoo305_: &#8220;@Vonteeeeee: Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,2,0,0,0,1
Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck &#128514;&#128514;&#128514; #fucknigga,2,0,0,0,1
@Mimistheone stop trolling me u creepy ass cracker!!!,2,0,0,0,1
RT @lucybeeee: &#8220;i hate when i lose something and my mom says &#8220;well i guess it wasn't that important&#8221; like bitch you lost me in a grocery st&#8230;,2,0,0,0,1
Some of these hood negros don't deserve bail money the way they be visiting jail.,2,0,0,0,1
Jus tired to tell a nicca Young Thug was gah yesterday nicca ain't believe me &#128530;,2,0,0,0,1
"Yeah, what the fuck is this? Get your lazy commie ass back here! As you capitalist overlord, I demand it of you!. Seriously though, come back soon. 04:37, Mar 9, 2005 (UTC)",2,1,1,0,1
A nicca is hungry ... AS FUCK!!,2,0,0,0,1
"@RileyCooper_14 so your a ""nigger"" fighter huh",2,0,0,0,1
So many bitches think they're so much hotter than they are,2,0,0,0,1
I miss Britt god damn bitch real nigga over here baby &#128129;&#128526;&#128588;&#128581;&#128175;&#128079;&#128584;,2,0,0,0,1
RT @_TommyGunn_: Some of you cunts owe me money.,2,0,0,0,1
RT @CapoToHeaven Sorority girls the absolute worst bitches,2,0,0,0,1
This nigga to my left ugly then a bitch,2,0,0,0,1
@MoenKiana I am working fag,2,0,0,0,1
@_Leeyoo @GoldFlacko niggah I'm not yo lil bro the fuck,2,0,0,0,1
@Iemonaids done that spell check we know you meant fat liberal Dyke feminist Nazi bitches,2,0,0,0,1
Yay I'm a redneck piece of shit! #sorrynotsorry,2,0,0,0,1
STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol,2,0,0,0,1
@iMGorgeous_HOES I learned from the great Asia Torres &#128583; take notes bitch &#128514;&#128514;,2,0,0,0,1
"RT @MindOnSuccess_: My mother be on some trash man &#128514; I ask her EVERYDAY, you need/ want some money? She say ""Naw I'm good!"" But come payday&#8230;",2,0,0,0,1
RT @Gabriel_Montoya: RT &#8220;@Brandon_Rios1: @Gabriel_Montoya fuck u bitch hope I don't see u bitch cuz I would love for u to tell me to my fac&#8230;,2,0,0,0,1
' This niggah Yanni like hangin up on NIGGAHS in mid sentence &#1041184;&#1043350; .,2,0,0,0,1
Young jezzy dat nigguh,2,0,0,0,1
"RT @07Cannon: ""Fuck you mean Macklemore trash nigger?"" http://t.co/NXPjPrhsbu",2,0,0,0,1
just like girls can't be a hoe.... guys can't hit a girl back... it's a double standard that will forever exist....,2,0,0,0,1
Man why the ugliest bitches talk the most.,2,0,0,0,1
@Montea_Rollin @kayysavage I wasn't serious bitch &#128514; bitch them niggas i named ain't fuccing witcho ass &#128514;&#128557; we all just making shit up &#128527;&#128553;,2,0,0,0,1
Bye bitch.,2,0,0,0,1
"imagine if white people said ""my honkey"" instead of ""my nigga"" lol",2,0,0,0,1
"I wonder if Philly fans aren't aware that they are complete cunts, or they ARE aware, but are just ok with it.",2,0,0,0,1
Fukn wit my nicca Luey boi .. Smoking gas .. Jus kickn shit .. #WhereYallAtWitIt,2,0,0,0,1
"""@_simplycaitlin: why do my friends hate me"" because you a ratchet hoe..",2,0,0,0,1
"Dad: Why are your eyes so red? Son: I smoked weed, Dad. Dad: Don't lie to me, you were crying because you are a faggot.",2,0,0,0,1
Stupid bitches. Fucking skanks. Dumb hoes.,2,0,0,0,1
T talked sooooo much shit today that he would mop the floor with Kyle and I. We both ended up raping his time. #bitch,2,0,0,0,1
@patrickstpierre You're a fucking faggot.,2,0,0,0,1
&#8220;@boojieque: &#128514;&#128169;RT @WebbMadeThis: Lemme find out you niggaz letting bitches shit on yo faces&#8221; &#128557; niggas is weirdos,2,0,0,0,1
And now lookin ass niggas and lookin ass bitches will be the terms of 2014. Will be overused &amp; abused in every fucking way,2,0,0,0,1
I see ya big Boi in the Oreo V's,2,0,0,0,1
Man that nigga Courage always bein a bitch. HIT DAT SHIT LIL NIGGA http://t.co/k3cb7YVVGY,2,0,0,0,1
I'm tired of bitches thinking they cool when they ugly. If you're ugly bitch that's all you are is ugly,2,0,0,0,1
If I don't like that hoe I turn her ass into a frisbee,2,0,0,0,1
"@jennybaquing so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!",2,0,0,0,1
"I'm crazy poke out your eyes, slit yo clit, you give a shit cuz I'm the shit",2,0,0,0,1
Boy Yung thug is a fag,2,0,0,0,1
Worlds biggest faggot lol,2,0,0,0,1
My nigga calls fat bitches &#8221; porkers&#8221; lmao,2,0,0,0,1
#California is full of white trash who moved from #Oklahoma,2,0,0,0,1
Get the fuck over yourself fag. You're an undercover hooker and actually use weave cause you're balding. You are NOT cute.,2,0,0,0,1
Holder&#8217;s Justice Department Isn&#8217;t Interested in the Facts in #Ferguson http://t.co/7vH4tyPMht These race hustling bitches are DISGRACEFUL.,2,0,0,0,1
"YOU BRAINLESS EDITORS You idots are probably majority white. I put a relevant post up called NIGGER CRACKERS, which is a readily used and historically used Racial Epithet, in Northern America and you try to discredit me and pose to ban me from editing. If the term NIGGER CRACKER can't be posted, then the term NIGGER should be taken down. If NIGGER isn't taken down, or NIGGER CRACKER isn't allowed up, wikipedia will be facing the biggest law suit of our day and age. Don't threaten my posts again as well. I'm awaiting rapid feedback or my lawyer will be in touch.",2,1,0,0,1
Everybody @CollinFlemons was bout to fuck a fat bitch,2,0,0,0,1
My mom's a fucking cunt dude.,2,0,0,0,1
"RT @ShesAddicted2Me: ""@187XO_: ' I rather jack off then fuck hoes tbh , That shit boring give me a wife ."" Lmfao , Little Be Like ...",2,0,0,0,1
RT @iceyy505: I HATE hoe ass people.,2,0,0,0,1
yo hoe will get slayed! &#128298;,2,0,0,0,1
Iont see how some of you niggas fags!!,2,0,0,0,1
@Wu_Pac @bestfrycook stfu bitch,2,0,0,0,1
"RT @Kerb_215: 1,2,3,4 how many niggers are in my store I knowwwww your stealing &#128514;&#128514;&#128514;, that vine still be having me weak",2,0,0,0,1
"Hey @RSherman_25 you're a nigger #racismisaliveandwellbro , learn from other blacks in the league on how to conduct yourself",2,0,0,0,1
you're such a retard i hope you get type 2 diabetes and die from a sugar rush you fucking faggot @Dare_ILK,2,0,0,0,1
"Rand went full retard some time ago &#8220;@RichardBSpencer: @SenRandPaul isn't ""playing the game""... he's just retarded.
 http://t.co/ZpKimh9fTG&#8221;",2,0,0,0,1
You know random niggaz and bitches wish the worst on eachother... Just look at their tweets.,2,0,0,0,1
RT @queenc_nt: &#8220;@_100d: 90% of niggas goofy and act like bitches&#8221; YOU AINT LYIN,2,0,0,0,1
@FuckingCashBro you&#8217;re a little bitch x2,2,0,0,0,1
"RT @vodkapapixo: Black girls have never been into me. I guess cause I don't call them hoes, sell drug's or shoot niggas o well.",2,0,0,0,1
RT @WORIDSTARHlPHOP: When you and your boys discover a hoe http://t.co/pupaplqNhk,2,0,0,0,1
"""We're out here, and we're queer!""
"" 2, 4, 6, hut! We like it in our butt!""",2,0,0,0,1
@carlybutler96 just texted yea queer bait &#128536;,2,0,0,0,1
Fuck you then bitch shove that work up your A-S-S,2,0,0,0,1
"@BasedBoy_Bob nigga said ""I woke up in a bed fulla bitches that I ain't een fuckin"" but idc his shit bout to be 10x harder",2,0,0,0,1
RT @FunnyPicsDepot: bitches in middle school be like http://t.co/8HdtphPH51,2,0,0,0,1
"Their #1 insult. Even if it's self-deprecating. The first thing straights go to is faggot, queer, tranny, gay. Even supposed ""allies"".",2,0,0,0,1
OT nicca word to the nigga who played jesus,2,0,0,0,1
"@Freegeezy17 nigga look my size, plus it get hit in the ass, an look like its been fighting all its life.... I'll sneak dat bitch an RUN!",2,0,0,0,1
"Stupid people talking smack on ""Uncle Tim Tom"" are the same ghetto fools w/no future. I'm surprised u ignorant niggaz even read or write.",2,0,0,0,1
"""@BeenFLYnSolo: ppl talk bad about the ghetto/hood ... but as a kid growing up, a nigga had funnnnnnn !""",2,0,0,0,1
"That bitch was worried about fines? Fuck you. My best friend got jumped by 6 cock suckers. Fines should be the least of your worries,",2,0,0,0,1
@Barbod6FCB Am not gonna shut shit up bitch but u can get yo punk ass out there hoe ass nigga,2,0,0,0,1
RT @nostalgic_mike: Aw y'all some hoes hating on that girl that looks like a dude &#128514;&#128557;,2,0,0,0,1
"Nigga you a pussy, hope you got 9 lives.",2,0,0,0,1
"Don't forget; Moses damned you before his death as Israel betrayed her God so let they spread all over the world!.Yes, there is an israel today but the peace has never come there and it won't be.3/4 of jews are diaspora.Anyway...well then difficult days are waiting israel.Especially about iran... Even israel can't breathe without US.Don't worry; we will make israel happy also until you-american jewish diaspora-satisfy us against armenians and greeks in US.However, most of american states recongized the so-called genocide.I hope US parliament doesn't make that kinda mistake... Yes, nobody welcomes jews.Do you want examples? Spaniards had killed thousands of jews and we saved you.French people burnt you down alive.Britons expelled all the jews.No need to talk about germans.Askenazis were living like animals under byzantine rule until we've come...I can give you a lot of examples...Yes there were 5 million jews in russia.What happened then? All of them were forced to live in Pale.Most of them slaughtered, orphaned and expelled.Most of the jews in US had flee from imperial russia.Yes, they really love you... I have talked wit many foreign people.A russian girl told me: Ewww, do you like jews? A greek told me: Don't you hate. An armenians told me: Kill all the jews who are decendants of devil...Only Arabs and Turks welcomed you but you're slaughtering arabs in palestine at the moment... Don't misunderstand me.I am a realist.Most of the people on the world hates Turks also but we have a difference.We are the strong.Yeah some people loves Turks as well but they're minortiy and hatred of others reason is more jealousy... Last but not least, i said that you couln't behave opposite against US in my last comment...",2,1,0,0,1
Who the fuck made this cunt the authority on men?,2,0,0,0,1
"I'm still mad because this nigga really said ""I got bitches texting me asking me..."" Oh REALLY ? But let me say sum wit that in it &#128175;",2,0,0,0,1
"Which one .. Corey or Cory.. Or both &#128514;&#128514;&#8220;@illmatic_kid: ""He's half retarded""&#8221;",2,0,0,0,1
"Like the song French, ""got all the black bitches mad because my main bitch strawberry"" Lololol",2,0,0,0,1
@DevilFzyq @DevilElyie @TehDevilClan shut up fag,2,0,0,0,1
@IMNOTMAKINGITUP Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our,2,0,0,0,1
' These niggahs bitches call they momma tell her come and get'emm ! It's either that it shoot him or shoot whoever with him .,2,0,0,0,1
"RT @ClicquotSuave: Perfect vision....Me, my niggs, mas hoes, mas clicquot, mas dom p, mas moet, ""my type of party"" blasting out a Cali condo",2,0,0,0,1
Stupid bitch,2,0,0,0,1
@robfee What a #narcissistic cunt he is.,2,0,0,0,1
RT @Fucking_Garza: I wanna sleep but I'm outside with this nigger lol trying to hang him,2,0,0,0,1
@IAMBJRAPS @cheffin_curry @GirlTimeUSA @LILBTHEBASEDGOD and you look like hmmm a nigger,2,0,0,0,1
Luke Bryan is such a faggot tool,2,0,0,0,1
@Harbison92 you knw where i am pussy i hate when u ask me tht,2,0,0,0,1
RT @LouieVRee: Dyke bitches walk around proud with their pregnant girlfriend like they got her pregnant,2,0,0,0,1
coons,2,0,0,0,1
"RT @WayneRoot: Well there's difference between Erick Erickson and me. I've always understood Obama is Muslim Jihadi sympathizer:
https://t.&#8230;",2,0,0,0,1
@MilesM_05 shut up coon.,2,0,0,0,1
All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,2,0,0,0,1
"@gayle_ryan I don't hate the Japs. But, I AINT FORGETTING GETTIN JAPPED EITHER.",2,0,0,0,1
Precisely RT @BrandNewAndrew: &#8220;@Harold: Soon as y'all break up is when she starts doing the shit she swore she'd never do&#8221; like being a hoe,2,0,0,0,1
omg RT @SaddyBey: Fat bitch. What's her @? http://t.co/ptNszx6nid,2,0,0,0,1
"People who enjoy shows like @SouthPark and @FamilyGuyonFOX are douche bags. Usually white trash, too.",2,0,0,0,1
"""We hate niggers, we hate faggots and we hate spics""-kkk rally",2,0,0,0,1
Just a young niggah wit a promised future. @CaseyVeggies,2,0,0,0,1
Fuckkkk this faggot commie http://t.co/RD81TnCo4f,2,0,0,0,1
I don't want a bitch that a nigga already had I want sumn new ... Or a runner it's too easy nigga I accept the challenge,2,0,0,0,1
"""on my way to fuck your bitch in the name of The Lord"" - Mr. Race",2,0,0,0,1
"try harder dick this is war, you cunts are a latter day religion that will be taken out!",2,1,0,0,1
RT @kxnggerald: unemployed niggas be having all the hoes &#128514;&#128546;,2,0,0,0,1
@Hunglikerobby_ that was so gay. And I was tanning bitch. Juvie made me white,2,0,0,0,1
"""@adriwadrri: No love for these fuck niggas"" hoes*",2,0,0,0,1
RT @makamj_: bitch nigga qualities is all you can provide. &#128514;,2,0,0,0,1
RT @NenosMarma: @andrewzoudo @tonykivarkis so hes retarded and gay.. What a mix &#128079;&#128079;&#128079;,2,0,0,0,1
"' No FEELINS for a hoe that ain't ma main thang , ma niggahs on the same thang &#1043359; all ma niggahs gangbang ,... http://t.co/pc0fcynoFU",2,0,0,0,1
"@Sasha_The_II @ATFierce @QueenKhia That bitch is so stupid! It's the BEY hive, not the BEE hive. Lil Kim was the Queen B, Bey IS Queen B",2,0,0,0,1
"A big ass wasp was flying round on my bus, my dike bus driver stops the bus, grabs that bitch by the wings, and throws it out the window &#128591;",2,0,0,0,1
Niccas get a few dollars and start playing these roles tryna shit on yo niccas instead of playing these hoes &#128530;&#128530;,2,0,0,0,1
"If I were born black; 
I would have tons of kids, never work, get lots of free stuff &amp; bitch about it! 
Thank God I wasn't~What a DRAG I'd B",2,0,0,0,1
2k coaches are retarded who would put a 5'10 point guard at the 3 tho.,2,0,0,0,1
@youngscooter ghetto gold needa be the first music vid!,2,0,0,0,1
That vine started a coon frenzy bruh,2,0,0,0,1
ang INC na nakinabang sa confidential funds hahaha,2,0,0,0,1
Why do I have the worst BM in the world smh this bitch the devil !,2,0,0,0,1
@_TriggaPlease_ nigger hello?,2,0,0,0,1
gay ass fags http://t.co/eqn4gvW42V,2,0,0,0,1
@BillionaireCrow @Neelahrelates your what's wrong with the white race you fuckin coon slaying piece of poop please die alone,2,0,0,0,1
&#8220;@kitty_hello14: @Im_Yung_Jay &#127850;&#127850;&#127850;&#127850;&#127850; bitch ass nigga fuck you ! &#128079;&#128079;&#128079;&#128079;&#128079;&#128077;&#128077;&#128077;&#128077;&#128077;&#8221; &lt;= these hoes ain't got no manners #RealTalk,2,0,0,0,1
This nigga Magic Johnson got a Grade A faggot for a son &#128514;&#128514;.. He had to have done some terrible shit growin up lol..,2,0,0,0,1
@Wichard_Fella @WarrenHolstein my mentallity? Being a flaming fag is a serious mental issue,2,0,0,0,1
This bitch literally just pulled a whopper from her fanny pack #america,2,0,0,0,1
What a fag,2,0,0,0,1
UPDATE: Three arrsted after German gay guy left in critical condition after being fag bashed in Belgrade http://t.co/5TNwQ2e7Q5,2,0,0,0,1
"""@_BaDa_Bing: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake..",2,0,0,0,1
"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for the pussy you h&#8230;",2,0,0,0,1
Women who are feminist are the ugly bitches who cant find a man for themselves,2,0,0,0,1
Not associate but ya nicca,2,0,0,0,1
RT @Asshole_God: Hate fags? The answer's yes.,2,0,0,0,1
"And another thing, stay off Macedonians (ethnic group)! I can't stand an uneducated POV pusher acting like an expert on another ethnic group. We (Macedonians) are Slavs, you (Bulgars) are Mongols, therefore there is no connection! Get it yet shitbreath?",2,1,0,0,1
RT @WorldStarFunny: when you see a bitch nigga subtweet you http://t.co/eclOjoVwg7,2,0,0,0,1
RT @Gavin_McInnes: Asking the gov't to cure healthcare is like asking retards to cure down's.,2,0,0,0,1
@RFradsham fuck you bitch #shrimp #shorty #midget #dwarf #infant #jk,2,0,0,0,1
She even had a hoe name.,2,0,0,0,1
Burn bitch http://t.co/63FmrF0g5j,2,0,0,0,1
@Caroline_Poe bitch im 17? And i didnt follow you..? Hahaha,2,0,0,0,1
Niggas get pussy in the friend zone,2,0,0,0,1
"RT @WhitneyNoCrack: Die slow bitch ""@Thotcho: That&#8217;s @WhitneyNoCrack RT @tonestradamus: Scary accurate http://t.co/dX79NXklL9""",2,0,0,0,1
Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways,2,0,0,0,1
&#128563; RT @KingHov1313: They recruited buku fags in here!&#128563;...a warehouse is no place for them!&#128530;,2,0,0,0,1
"RT @Soy_Brent: steal a nigga's bitch, don't steal a nigga's tweets.",2,0,0,0,1
@Drfreezeburnn @DaithiDeNogla I just learned how many retards you can find when you search trending topics.,2,0,0,0,1
"Nigga getcho bitch, treat her how she wanna be treated but I ain't triccin &#128175;",2,0,0,0,1
&#8220;@MarieHippy: Bitch niggas pay for hoes just to lay with hoes&#8221; relax one night you'll pay to stay with hoes,2,0,0,0,1
n if you following me too be messy your gonna die a slowly painful lonely ass death bitch &#128530;,2,0,0,0,1
"I think all of you americans you have a real attitude and mental problem ! First you live in a World full of conspiracy and spyies . You STILL believe that America won Vietnam, that YOU (especially you) are a Americqan soldier hero ....pffff... Anyway no need to show you more proves of how crazy and idiots americans are - by the way ...what happend in Ferguson ? Is American democracy ? a ? THE Cowboy LAW ! All you you a bunch of stupid, incredible stupid cowboys !!! One guy enter in a shop, he molest the cashier, still some products, push away the employee and YOU...AMERICANS ...what you do ? You go in the street screaming - wasn't his fault ! You are a JOKE OF people ! A bunch of iditos ! But anyway, from my point of view ...keep thinking and acting like this.Alredy the whole Europe, Asia and in specially Russia DON'T like you at all ! You will end up of being the paria of World ! -IF you know what that means ! It seems that what i was trying to explain to you was just something for a american military idiot who thinks he is STILL in 'Nam ! I'm doing contributions to many articles you dumb stupid fag from ALL OVER THE WORLD because i travel a lot with my work and in my free time i try to do something USEFUL !!!!! You stupid piece of shit ! You can do WHATEVER YOU WANT because I DON'T CARE !!! I DO NOT sympathize with ANY publication, news, website, so I DON'T CARE ! And as long as i edit article, by ADDING USEFUL info's from a lot of different IP's ll over the world, what you will do ? BLOCK them ALL ? ! You stupid dumb ! You cannot take my opinion away ! And as i travel, i will continue to DEVELOP AND SUPPORT Wikipedia NOT with ....stupid accusations ! So SHUT UP and keep dreaming on the American way ! Ok ?",2,1,0,0,1
"Person: My new years resolution is to not be a jackass to everyone. Me: Yeah, and I'm going to buy a PS3. I'm not retarded.",2,0,0,0,1
"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",2,0,0,0,1
RT @NoBeeetch: @TommyReaINigga bitch don't nobody care,2,0,0,0,1
RT @KiariTheStone: Niggas can do slope intercept form equations but cant make scrambled fuckin eggs thats a lil backwards,2,0,0,0,1
