comment,toxicity_level,insult,profanity,threat,identity_hate
"Secular Humanism - Islam's best friend I know you guys want to bow before your Islamic masters, but you need to calm down, Allah is with Atheists and perhaps the Muslims will hang you last if you support their want of khalifah. DEATH TO ATHEISM!",2,0,0,0,1
Shut up. I'm going to rape your sister,2,0,0,1,0
Stop editing Karlie's page before I kill you,2,0,0,1,0
Death to you and your children   I will have you banned and deleted for slander lady.,2,0,0,1,0
Fag Stop reverting my edits or I will kill you,2,0,0,1,0
Also sometimes i kill children,2,0,0,1,0
I'LL KILL YOU ALL!!!!,2,0,0,1,0
You must be killed by me I support ??? forever!!!,2,0,0,1,0
RE: Wikipedia Firearms Project I think New Yorkers should be allowed to have guns so they can shoot people like you. 142.179.122.199,2,0,0,1,0
I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!   I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2,0,0,1,0
hahah death to this war criminal ! 188.23.179.183,2,0,0,1,0
hey antandrus your dead i will get u,2,0,0,1,0
Hi! I wanna rape you!,2,0,0,1,0
"_______________________________________________________________  Yes yes yes, 094 conducted patrol in 2014 without missiles. The Chinese are so stupid that they can not even make a missile work. Go ahead USA start a nuclear war now with China. You most hated and bitter enemy. They utterly destroyed your economy and is your biggest debt holder. Go ahead USA nuke China, they do not even have a missile that work !!",2,0,0,1,1
"How to kill mozart WOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO STAB HIM, SHOOT HIM, JUMP ON HIM",2,0,0,1,0
die please why dont u do us all a favioe and kill yourslef,2,0,0,1,0
".  well in that case, I hope your house got destroyed in Hurricane Katrina you nigger.",2,0,0,1,0
I'm not the racist. Europeans and Arabs are the racists.,2,0,0,0,1
Are you a Jew Are you a jew? Don't pollute Obama's article with your snot.,2,0,0,0,1
HE WORSHIPPED SATAN AND SACRIFICED BABIES IN HIS NAME. MUSLIMS ARE TERRORISTS AND SHOULD BE SHOT. ALLAH DOESN'T EXIST.,2,0,0,0,1
IM GOING TO KILL YOU I JUST WANT YOU TO KNOW THAT,2,0,0,1,0
NEUTRALHOMER HATES BLACK PEOPLE! AND SO DOES GOGO DODO!,2,0,0,0,1
"Bible Society I`m fed up with Catholics as you,using Wikipedia as proselytist media. I will write articles exposing cruel persecutiuon by catholics against bible societies.",2,0,0,0,1
. I hope you die of cancer,2,0,0,1,0
"Abd is Muslim scum, the religion of terrorism Ã¢â‚¬â€Preceding unsigned comment added by 79.67.212.36",2,0,0,0,1
I KNOW IT'S ENGLAND BECAUSE IT SAYS UTC IN FACT I'LL BLOW UP UK AND IRELAND!,2,0,0,1,0
"Put my edit back or the Federal Police will arrest you! This is last time you do that. Get ready for PRISON! I wish an Australian doesn't rape you there, you racist piece-of-crap! 58.179.207.194",2,0,0,1,0
Me and my stabbing knife Are gonna go stabbing... stabbing... stabbing... ...you!!!,2,0,0,1,0
"I'm gonna beat you to a bloody pulp then shoot you, execution-style. I'm gonna beat you to a bloody pulp then shoot you, execution-style.",2,0,0,1,0
"YOURE A FRREAKING JEW, AND PLEAZE COMMIT SUICIDE.",2,0,0,1,1
I am going to kill you. I am going to murder you.,2,0,0,1,0
you should die from cancer.,2,0,0,1,0
"jews the only people that do conspiring is the jews, they are constantly conducting conspiracies and hide behind their shield of anti-semitism and racist.. just letting people know",2,0,0,0,1
Listen to me nigga I am your Lord ! Go to cotton plantation and work for Proud South!,2,0,0,0,1
I'm going to track you down I am going to track you down and do horrible violent things to you. This is a sincere threat which I would take seriously if I were you. BEHEAD THOSE WHO INSULT ISLAM 82.165.144.51,2,0,0,1,0
Overly apolegetic to Muslims? Looks like Pakistani sock puppets are very active. Guess they are done with Mukhtaran Mai.,2,0,0,0,1
I wish you had died in that earthquake.,2,0,0,1,0
Please shoot yourself Please put yourself out of your misery. Either shoot or hang yourself you depressed freak.,2,0,0,1,0
"A knife for you! A knife for you! One of this days, I am going to cut you into little piecesÃ¢â‚¬Â¦",2,0,0,1,0
"I too agree with you, after seeing the POV changes in the anti-India articles, after I have been blocked. Let this site continue to be used for donation-begging of the kind that Asian beggars do through exhibition of fake wounds and amputations. I admire the treasonous missionaries for their excellent craft. It is good that Christ cannot be here to drive out the Pharisees and money-changers where petty soldiers and mechanics, and paedophile priests sit in judgement of history and knowledge.",2,0,0,0,1
"So what? Go ahead and ban me, I have better things to do than associate with a website that accepts and promotes homosexuality. Why not ban the queer who claims on his user page that he is proud of being married and Bisexual? what does his perverted sexuality have to do with editing an encyclopedia? Soon wikipedia will be financially bankrupt, as it is allready moraly bankrupt. Remember, aids kills queers...",2,0,0,0,1
Goodbye I'm going to kill you,2,0,0,1,0
I hope you or your children get cancer!!!,2,0,0,1,0
Gay propaganda . Gay propaganda is forbidden.,2,0,0,0,1
"I shalt sever thy head at the neck. It will be dreadfully slow and painful, in accordance with Wikipedia policies.",2,0,0,1,0
YOU WILL DIE IN 7 DAYS.,2,0,0,1,0
"BTW, I love to harrass, so try banning me for a year to stop me. I WISH ZHANZHAO DIE DIE DIE! I WILL RAPE YOU, YOUR MOTHER AND YOUR GAY FRIEND's ASS!!! Nuff' said",2,0,0,1,0
I will ki ll you and wear your skin like a robe!,2,0,0,1,0
I am going to bash your skull in and urinate all over your corpse. I am going to bash your skull in and urinate all over your corpse.,2,0,0,1,0
"Bitch, fall into a damn river and drown! (",2,0,0,1,0
I am coming to get you i know where you live and im going to come and rape you,2,0,0,1,0
"GET OUT! I have no doubt that you have the blood of an irish muslim. You have that dirty patato grabbing manner which is common to these animals. If you are a roman catholic or a muslim please get out my country. Thanks, user:craig451 08:45 12 August 2006 (UTC)",2,0,0,0,1
I'm going to kill you Zink Dawg your a Scrap and a fag and you need to die. I'm going to kill you if someone else doesn't. You better keep protecting your user space because I will keep vandalizing it.,2,0,0,1,0
"Fir?t, I a? ?oin? ?o ?ie ?ou u? and kee? ?ou ÃƒÂ§on?ÃƒÂ§iou? durin? ?he follo?in? ?roÃƒÂ§e?? ?hrough ?he u?e of a??onia. Nex?, I ?ill ?u?ila?e ?our ?eni?al? and forÃƒÂ§e ?ou ?o ea? ?he?. Then I ?ill ÃƒÂ§u? off bi?? of ?our ?kin and ?ake a ?love ou? of ?he ?kin from ?our hand. I ?ill ?hen ÃƒÂ§u? o?en ?our ?u? and ?ull ou? ?our ÃƒÂ§olon. I ?ill u?e ?our ÃƒÂ§olon for ?a??urba?ion, and ?hen I am done I ?ill ?hove i? down ?our ?hroa?. Finally, I ?ill di??o?e of ?our body by de?osi?in? i? in a du?? ?here i? belon??.",2,0,0,1,0
I like you I kill you last.,2,0,0,1,0
"Evils of Atheism It's about damn time somebody taught atheists their own medicine, and before you ask, I do not generalize, I think there's a cultural distinction between atheism and nonbelievers. Atheists tend to be enraged over religion of any kind, and spend a lot of time elevating Darwin and bemoaning the Crusades. Nonbelievers in general - say, someone who's raised a Christian, believes the Bible is an allegory, and only attends church for a funeral or perhaps at Christmastime - tend to adopt a Whatever gets you through the night philosophy and be quiet on matters of faith. It's sort of like the difference between a devout vegetarian and someone who hates the taste of meat. Atheists are proud of their hate. It is something that they love devoutly and use it to hate christians.",2,0,0,0,1
Leave our country. We don't want you Arabs here.,2,0,0,0,1
"IM GOING TO KILL YOU ALL!!!!!!!!!!!!!!!!! I'm serious, you are all mean nasty idiots who deserve to die and I'm going to throw every single one of you in a shredder!!!!!!!!!",2,0,0,1,0
"Also, I burn jews for fun.",2,0,0,1,0
Haha!! Prince Al-Waleed bin Talal is ashknazi jew LOL!! jews are assholes!!,2,0,0,0,1
"If you're going to continue making people's lives a misery, I will make your life a living hell unless you stop. Why aren't you dead yet? I hope you are being bullied.",2,0,0,1,0
IM GOING TO KILL YOU YOU ARE WORTHLESS IM AM GOING TO KILL YOU AND BURN YOUR HOUSE DOWN BUT NOT BEFOR I HACK YOU LILLTE ACCOUNT AND TAKE YOUR LIVELIHOOD AWAY,2,0,0,1,0
the Jews should be expunged,2,0,0,0,1
I am going to kill you I am going to murder you,2,0,0,1,0
"I want to meet you one day and stab you to death, and will never stop laughing as I watch you die bleeding heavily until you finally succumb.",2,0,0,1,0
I HOPE ISRAEL GETS WIPED OFF THE MAP,2,0,0,1,0
am going to shoot you in the head and laugh as your brains splatter onto the ground. am going to shoot you in the head and laugh as your brains splatter onto the ground.,2,0,0,1,0
holocaust was needed by the whole humanity,2,0,0,0,1
I will kill you i will blow up your house and kill your family one by one slowly and painfully,2,0,0,1,0
Mmmm... yes... a pint of palestinian blood would be a fine dessert right now. - talk/email,2,0,0,1,1
DEATH TO ARABS! FREE THE JEWISH HOMELAND OF JUDAH AND SHOMRON FRÃƒâ€œM ILLEGAL ÃƒÂRAB OCCUPATION! END ARAB COLONIALISM AND ARAB IMPERIALISM! DEATH TO ARABS! FREE THE JEWISH HOMELAND OF JUDAH AND SHOMRON FRÃƒâ€œM ILLEGAL ÃƒÂRAB OCCUPATION! END ARAB COLONIALISM AND ARAB IMPERIALISM!,2,0,0,0,1
Go stuff yourself . islam is evil,2,0,0,0,1
I suggest you kill yourself.,2,0,0,1,0
I am going to shoot you in the head and laugh as your brains splatter onto the ground. I am going to shoot you in the head and laugh as your brains splatter onto the ground.,2,0,0,1,0
"Your impending death Because of your libel and violations of copyright, I am going to kill you.",2,0,0,1,0
America is so much richer with these niggers around. What would we ever do without them? 96.48.13.234,2,0,0,0,1
"Oh not you again!!! And so? After the block has expired, Im gonna kick Gwerns ass again you admin wannabe!!! Im gonna rape you all!!!",2,0,0,1,0
Loganberry i will kill u first,2,0,0,1,0
"Must really suck to be a serb Owned by the Ottomans, owned by the habsurgs, asskicked by the ustashe, bombed to bits by the usa, outbred by albanians. What more can be said about a nation that bases its identity on a 14th century DEFEAT. 'Serb' has become a synonym for 'loser'. Gather up sava's ashes and weep haha.",2,0,0,0,1
"Vandalize?! I would have ignored your message normally (and by ignore I mean let you live), but why on earth would you call my edit vandalize while it obviously was not? I merely added a category that I thought was appropriate with absolutely no intent to vandalize. You could've said it was something you don't agree with, or even something that most people who edit here don't agree with. You could've directed your warning at my (very real) threat. Like the next time you threaten someone. Call me what you want, but I'm not a petty vandalizer. I usually feel lazy to cross international lines to do just one thing, but I'm glad to tell you that you've signed your own death warrant and as long as you and the guy who reverted it are in the same country, both of you can look forward to a painful death very shortly.",2,0,0,1,0
"Wrong, I am neoconservative, and I hate all Arab countries, especially Saudi Arabia and Iraq. See antisemitism in the Arab world. That is why I hate Arabs.",2,0,0,0,1
I HATE VEGANS AND I HATE YOU,2,0,0,0,1
"That may be the case, but there is still no ambiguity over the repulsiveness of irish nationalists, who deserved to be shot dead. 79.75.141.101",2,0,0,1,1
"Once Again, you don't understand the pressure I am at right now. I'm feeling like my blood pressure is burning like the sun! There are users that are helpful, and there are users that get on my nerves and makes me want to get a shotgun and KILL THEM ALL!!!!!!",2,0,0,1,0
"Basically, homosexuality lowers productivity, which, through natrual law, would make it a disorder.",2,0,0,0,1
Polish Go back to your own country. We've enough of you lot as it is! 188.221.144.7,2,0,0,0,1
"Ha, blocked I see. We defeated you, and you will never again post your british and royal ass kissing edits again.",2,0,0,0,1
I've found the cure The cure for gay guys is to lock them in cages and let live in an island far away,2,0,0,0,1
EVula you may have blocked my friends but you wont block me or you will be sorry. You are doomed EVula. I will hunt you down and brutally murder you. Then I will throw your body into the ocean. How sad is it knowing you will soon be fishfood?,2,0,0,1,0
Phil Knight why don't you die?,2,0,0,1,0
leave our country we don't want you Arabs here,2,0,0,0,1
Die you piece of ordure You do not deserve to be on this planet.137.205.183.70,2,0,0,1,0
Islam is racist it kills people that resist it. Like the Cybermen it is convert or die and if you resist instant death.,2,0,0,0,1
i know where you live and im going to come and rape you,2,0,0,1,0
STOP POSTING WARNIGN ON MY TALK PAGE ITS FUCKING GAY AS SHIT AND I DONT GIVE A FUCK JESUS CHIRST,2,0,0,0,1
Death to Musulmans!,2,0,0,0,1
Sarap hatawin ng mukha nya ng center island.,2,0,0,1,0
nag bading badingan ka para mabembang si beshie,2,0,0,0,1
Taena nyn ni Bob Marley wannabe katapang. Buti mga pulis/SWAT satin mababait pa. Kung sa America yan na tackle na yan sa sahig at naposasan.,2,0,0,0,1
Buti pa Uunlad ang china...Pinas anong meron????,2,0,0,0,1
yes i know ...katulong ,2,0,0,0,1
hahhaahaha puta may KOJC mod rin,2,0,0,0,1
ang INC na nakinabang sa confidential funds hahaha,2,0,0,0,1
Kya nga kilos agad Lolo NYO eh. TAKOT na baka SUMUNOD kay pareng Quibs,2,0,0,0,1
"INCâ€™s concept of peace is selective. Kung walang kapalit yan, walang pakialam yan. Dami na naging issues sa bansa, ngayon lang nakisawsaw. Ito ba nasa bibliya?",2,0,0,0,1
Ano Naman tangina mo,2,0,0,0,0
Villar ang isa sa mga demonyong pamilya sa Pilipinas. Mga ganid sa pera at kapangyarihan. Fucking land grabbers. Sana matauhan mga tao at i-Mussolini treatment tong pamilya na to.,2,0,0,1,1
lahat ng kamag-anak niyan sobrang tanga bomoto sa mga yan.,2,0,0,0,1
"Alam niyo ba guys, yung mga dds ay ma feel lang nila mabait yung kandidato at kasama si Duterte, iboboto na nila yan. HAHAHAHAHA Ayaw nila sa LP o di kaya kila Bam, Risa, Leni, at Kiko, kasi ayaw nila sa dutertards at magagalit mga dds at iisiping masama sila, kaya minumura nila at hindi nila ito binoboto.  Certified bobo talaga mga dds, wala na tayong magagawa sa kagaya nyang mga yan, pero, may pagasa pa ang Pinas dahil sa gen z na hindi mabilis mauto ng mga bobo.",2,0,0,0,1
Average chinoy propaganda. PILIPINS OURS,2,0,0,0,1
i love penis robot,2,0,0,0,1
my name is nigga911,2,0,0,0,1
My name is NIGGA MAN,2,0,0,0,1
mas bobo yung magulang mo pinalaki kang dugyot ang utak kaya kayo talunan,2,0,0,0,1
mama mo ugly pakyu,2,0,0,0,1
kausapin ka at makikinig ka pagkamatay kana hayup ka nonog kadiri paku,2,0,0,1,0
"!!!!!!!!!!!!!!!!!!""@T_Madison_x: The shit just blows me..claim you so faithful and down for somebody but still fucking with hoes! &#128514;&#128514;&#128514;""",2,0,0,0,1
""" @rhythmixx_ :hobbies include: fighting Mariam""

bitch",2,0,0,0,1
""" bitch get up off me """,2,0,0,0,1
""" bitch who do you love """,2,0,0,0,1
""" these hoes like niggas that spend money not talk bout it """,2,0,0,0,1
""" we dont trust these niggas all these bitches """,2,0,0,0,1
"""@Almightywayne__: Fuck Red Malone man bitch ass niggah"" could you please use complete sentences?",2,0,0,0,1
"""@BVSEDCHINK: Yo fuck skateboarding, all y'all some wood pushing faggots man, ball is life http://t.co/VBCzP6HMT7""
@AmJemieBenn",2,0,0,0,1
"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that nigga was on his way to get some pussy""No bs must b &gt;30%chance",2,0,0,0,1
"""@BeenFLYnSolo: ppl talk bad about the ghetto/hood ... but as a kid growing up, a nigga had funnnnnnn !""",2,0,0,0,1
"""@BlackChiquitita: Wow. RT @thatmanpalmer I'm lost. Are those buttcheek piercings? http://t.co/yn6guyOUQ6"" yeah she's a hoe",2,0,0,0,1
"""@Blackman38Tide: @WhaleLookyHere @HowdyDowdy11 queer"" gaywad",2,0,0,0,1
"""@CB_Baby24: @white_thunduh alsarabsss"" hes a beaner smh you can tell hes a mexican",2,0,0,0,1
"""@CCobey: @AydanMcCoy happy birthday nigs"" Thanks yo",2,0,0,0,1
"""@CHlLDHOODRUINER: when ur teacher tells u that u have homework https://t.co/RKk5vawIj1"" this bitch need to go!!!",2,0,0,0,1
"""@CaelanG15: ""@22EdHam: @CaelanG15 that nigga was eating that hoe lol"" Hell Yea lol john Paul"" nigga said john paul.. http://t.co/OSIpBKPr9h",2,0,0,0,1
"""@CarelessOne92: Leafs better win this damn game so I can go riot and shit #EarlyChristmas"" you better start looting my nig",2,0,0,0,1
"""@ChandlerParsons: How bout them Cowboys!!!!"" Shutup pussy",2,0,0,0,1
"""@DevilGrimz: @VigxRArts you're fucking gay, blacklisted hoe"" Holding out for #TehGodClan anyway http://t.co/xUCcwoetmn",2,0,0,0,1
"""@DionaIrish: I hate a ""I'm pregnant"" type of bitch.""",2,0,0,0,1
"""@HaloTGMG: @1stName_Bravo nigga you know we hacky sack hoes."" ...nah, I throw no look passes lmao",2,0,0,0,1
"""@HeartlessFuck: Glad I'm getting outta Atlanta. Nothing but a bunch of niggas in &amp; outta jail &amp; dumb bitches with mad kids fuckin em.""",2,0,0,0,1
"""@HoskinsTy96: White boy power bitch"" black power bitch",2,0,0,0,1
"""@Lipe_the_Great: &#8220;@h0rheyd: ""@Lipe_the_Great: Shut up zoe"" fight me pussy&#8221; for zoe? I'm good, man."" You are good ma'am. Move along now",2,0,0,0,1
"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",2,0,0,0,1
"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",2,0,0,0,1
"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",2,0,0,0,1
"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",2,0,0,0,1
"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",2,0,0,0,1
"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",2,0,0,0,1
"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",2,0,0,0,1
"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",2,0,0,0,1
"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",2,0,0,0,1
"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",2,0,0,0,1
"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",2,0,0,0,1
"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",2,0,0,0,1
"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",2,0,0,0,1
